LOT-ID,Rxn_ID,SMILES,exp_name,type,targets,catalyst,base,solvent,temperature
XLS001AI-AB2710-AMI090-20251011T2,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_Cs2CO3, 1ml_Toluene, 110C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,O=C([O-])[O-].[Cs+].[Cs+],Cc1ccccc1,110
XLS001AI-AB2710-AMI090-20251011SD,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011T1,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_t-BuONa, 1ml_Toluene, 110C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,CC(C)(C)[O-].[Na+],Cc1ccccc1,110
XLS001AI-AB2710-AMI090-20251011PL,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_RuPhos Pd G3, 0.2_RuPhos, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AB2710-AMI090-20250923P6,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_SPhos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,1,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-AB2710-AMI090-20250923L1,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_SPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AB2710-AMI090-20250923P7,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_SPhos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011D1,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_XantPhos Pd G4, 3.0_DBU, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,C1CCC2=NCCCN2CC1,C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011PB,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_XantPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011L8,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_XantPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AB2710-AMI090-20250923P2,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_Xphos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,1,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-AB2710-AMI090-20250923L2,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_Xphos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AB2710-AMI090-20250923P3,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_Xphos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,1,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011PH,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_cataCXium A Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011L7,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_cataCXium A Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011PI,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_cataCXium A Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011PJ,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_t-BuBrettPhos Pd G3, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,1,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011PK,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_t-BuBrettPhos Pd G3, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,1,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011LA,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_t-BuBrettPhos Pd G3, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,1,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AB2710-AMI090-20251011PD,AB2710_AMI090,Br[c:4]1[cH:3][c:2]([CH3:1])[s:6][cH:5]1.[N:7]#[C:8][c:9]1[cH:10][cH:11][cH:12][cH:13][c:14]1[NH2:15]>>[CH3:1][c:2]1[cH:3][c:4]([NH:15][c:14]2[c:9]([C:8]#[N:7])[cH:10][cH:11][cH:12][cH:13]2)[cH:5][s:6]1,"0.2_t-BuBrettPhos Pd G3, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,1,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-AC0169-AMI057-20251017P1,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.1_AlPhos Pd G6 Br, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,1,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-AC0169-AMI057-20251017L3,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.1_AlPhos Pd G6 Br, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AC0169-AMI057-20251017L6,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.1_GPhos Pd G6 TES, 1.1_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AC0169-AMI057-20251024P5,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.1_GPhos Pd G6 TES, 1.1_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,1,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-AC0169-AMI057-20251017L5,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AC0169-AMI057-20251017F1,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_THF, 50C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1CCOC1,50
XLS001AI-AC0169-AMI057-20251017P4,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.1_GPhos Pd G6 TES, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,1,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-AC0169-AMI057-20251024F2,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.1_GPhos Pd G6 TES, 3.0_NaOTMS, 1ml_THF, 50C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1CCOC1,50
XLS001AI-AC0169-AMI057-20251029D2,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.2_BrettPhos Pd G4, 3.0_DBU, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,C1CCC2=NCCCN2CC1,C1COCCO1,80
XLS001AI-AC0169-AMI057-20251029PC,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.2_BrettPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-AC0169-AMI057-20251029L9,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.2_BrettPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-AC0169-AMI057-20251017P8,AC0169_AMI057,Cl[c:7]1[n:6][cH:5][c:4]([N+:2](=[O:1])[O-:3])[cH:10][c:8]1[F:9].[CH3:11][O:12][C:13](=[O:14])[CH2:15][CH:16]([NH2:17])[C:18](=[O:19])[O:20][CH3:21]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][n:6][c:7]([NH:17][CH:16]([CH2:15][C:13]([O:12][CH3:11])=[O:14])[C:18](=[O:19])[O:20][CH3:21])[c:8]([F:9])[cH:10]1,"0.2_DavePhos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,1,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
